Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
645-2,4,2126095,0,Lower,57,101213896.00,1
645-2,4,2126103,1,Lower,57,102400000.00,1
645-2,4,2126112,2,Lower,57,89134312.00,1
645-2,4,2126120,3,Lower,57,102400000.00,1
645-2,4,2126129,4,Lower,57,102400000.00,1
645-2,4,2126137,5,Lower,57,102160560.00,1
645-2,4,2126146,6,Lower,57,98144512.00,1
645-2,4,2126154,7,Lower,57,101448920.00,1
645-2,4,2126163,0,Lower,58,99598784.00,1
645-2,4,2126171,1,Lower,58,102400000.00,1
645-2,4,2126180,2,Lower,58,87702912.00,1
645-2,4,2126188,3,Lower,58,102400000.00,1
645-2,4,2126197,4,Lower,58,102400000.00,1
645-2,4,2126205,5,Lower,58,100631096.00,1
645-2,4,2126213,6,Lower,58,97054424.00,1
645-2,4,2126222,7,Lower,58,99485392.00,1
645-2,4,2126230,0,Lower,59,98810400.00,1
645-2,4,2126239,1,Lower,59,102400000.00,1
645-2,4,2126247,2,Lower,59,86917768.00,1
645-2,4,2126256,3,Lower,59,102400000.00,1
645-2,4,2126264,4,Lower,59,102400000.00,1
645-2,4,2126273,5,Lower,59,100515336.00,1
645-2,4,2126281,6,Lower,59,96411920.00,1
645-2,4,2126290,7,Lower,59,99034376.00,1
645-2,4,2126298,0,Lower,60,98587440.00,1
645-2,4,2126307,1,Lower,60,102400000.00,1
645-2,4,2126315,2,Lower,60,87439624.00,1
645-2,4,2126324,3,Lower,60,102400000.00,1
645-2,4,2126332,4,Lower,60,102400000.00,1
645-2,4,2126341,5,Lower,60,98810400.00,1
645-2,4,2126349,6,Lower,60,94842256.00,1
645-2,4,2126358,7,Lower,60,98034408.00,1
645-2,4,2126366,0,Lower,61,97054424.00,1
645-2,4,2126375,1,Lower,61,102400000.00,1
645-2,4,2126383,2,Lower,61,85556136.00,1
645-2,4,2126392,3,Lower,61,102400000.00,1
645-2,4,2126400,4,Lower,61,102400000.00,1
645-2,4,2126409,5,Lower,61,98587440.00,1
645-2,4,2126417,6,Lower,61,94025824.00,1
645-2,4,2126425,7,Lower,61,96839304.00,1
645-2,4,2126434,0,Lower,62,96839304.00,1
645-2,4,2126442,1,Lower,62,102400000.00,1
645-2,4,2126451,2,Lower,62,84236504.00,1
645-2,4,2126459,3,Lower,62,102400000.00,1
645-2,4,2126468,4,Lower,62,102400000.00,1
645-2,4,2126476,5,Lower,62,96625136.00,1
645-2,4,2126485,6,Lower,62,92630392.00,1
645-2,4,2126493,7,Lower,62,97162344.00,1
645-2,4,2126502,0,Lower,63,95988280.00,1
645-2,4,2126510,1,Lower,63,102400000.00,1
645-2,4,2126519,2,Lower,63,84644496.00,1
645-2,4,2126527,3,Lower,63,102400000.00,1
645-2,4,2126536,4,Lower,63,102400000.00,1
645-2,4,2126544,5,Lower,63,95882952.00,1
645-2,4,2126553,6,Lower,63,93422664.00,1
645-2,4,2126561,7,Lower,63,95359768.00,1
645-2,4,2126570,0,Lower,64,95152088.00,1
645-2,4,2126578,1,Lower,64,102400000.00,1
645-2,4,2126587,2,Lower,64,83273192.00,1
645-2,4,2126595,3,Lower,64,102400000.00,1
645-2,4,2126604,4,Lower,64,102400000.00,1
645-2,4,2126612,5,Lower,64,94330336.00,1
645-2,4,2126621,6,Lower,64,92336736.00,1
645-2,4,2126629,7,Lower,64,94432280.00,1
645-2,4,2126637,0,Lower,65,94228616.00,1
645-2,4,2126646,1,Lower,65,102400000.00,1
645-2,4,2126654,2,Lower,65,81792200.00,1
645-2,4,2126663,3,Lower,65,102400000.00,1
645-2,4,2126671,4,Lower,65,102400000.00,1
645-2,4,2126680,5,Lower,65,94432280.00,1
