Label,Time,SensorNr,Identifier,Interval,Measurement,Iteration
Leer,1081084,0,Lower,54,388467.37,1
Leer,1081093,1,Lower,54,499634.06,1
Leer,1081102,2,Lower,54,315368.03,1
Leer,1081110,3,Lower,54,469079.25,1
Leer,1081119,4,Lower,54,567784.88,1
Leer,1081128,5,Lower,54,440051.56,1
Leer,1081137,6,Lower,54,609342.44,1
Leer,1081145,7,Lower,54,465560.34,1
Leer,1081154,0,Lower,55,388910.00,1
Leer,1081163,1,Lower,55,498175.62,1
Leer,1081172,2,Lower,55,315659.69,1
Leer,1081181,3,Lower,55,470372.06,1
Leer,1081189,4,Lower,55,568257.50,1
Leer,1081198,5,Lower,55,438356.16,1
Leer,1081207,6,Lower,55,606096.50,1
Leer,1081216,7,Lower,55,466833.81,1
Leer,1081224,0,Lower,56,387365.25,1
Leer,1081233,1,Lower,56,497449.59,1
Leer,1081242,2,Lower,56,315659.69,1
Leer,1081251,3,Lower,56,466514.81,1
Leer,1081259,4,Lower,56,563566.31,1
Leer,1081268,5,Lower,56,438919.84,1
Leer,1081277,6,Lower,56,606635.06,1
Leer,1081286,7,Lower,56,466196.22,1
Leer,1081295,0,Lower,57,387145.56,1
Leer,1081303,1,Lower,57,498539.44,1
Leer,1081312,2,Lower,57,314496.31,1
Leer,1081321,3,Lower,57,467153.28,1
Leer,1081330,4,Lower,57,565902.19,1
Leer,1081338,5,Lower,57,437793.94,1
Leer,1081347,6,Lower,57,606096.50,1
Leer,1081356,7,Lower,57,464926.22,1
Leer,1081365,0,Lower,58,384312.25,1
Leer,1081374,1,Lower,58,496725.69,1
Leer,1081382,2,Lower,58,313054.12,1
Leer,1081391,3,Lower,58,467473.19,1
Leer,1081400,4,Lower,58,566841.94,1
Leer,1081409,5,Lower,58,438356.16,1
Leer,1081417,6,Lower,58,602884.88,1
Leer,1081426,7,Lower,58,462093.88,1
Leer,1081435,0,Lower,59,387145.56,1
Leer,1081444,1,Lower,59,497449.59,1
Leer,1081453,2,Lower,59,312767.25,1
Leer,1081461,3,Lower,59,464926.22,1
Leer,1081470,4,Lower,59,563101.44,1
Leer,1081479,5,Lower,59,438356.16,1
Leer,1081488,6,Lower,59,605022.19,1
Leer,1081496,7,Lower,59,461781.28,1
Leer,1081505,0,Lower,60,387145.56,1
Leer,1081514,1,Lower,60,494566.53,1
Leer,1081523,2,Lower,60,313054.12,1
Leer,1081532,3,Lower,60,466833.81,1
Leer,1081540,4,Lower,60,562637.37,1
Leer,1081549,5,Lower,60,435004.25,1
Leer,1081558,6,Lower,60,602352.94,1
Leer,1081567,7,Lower,60,462720.28,1
Leer,1081575,0,Lower,61,385179.63,1
Leer,1081584,1,Lower,61,494566.53,1
Leer,1081593,2,Lower,61,312195.13,1
Leer,1081602,3,Lower,61,463034.13,1
Leer,1081611,4,Lower,61,561249.69,1
Leer,1081619,5,Lower,61,435281.62,1
Leer,1081628,6,Lower,61,603417.81,1
Leer,1081637,7,Lower,61,459914.66,1
Leer,1081646,0,Lower,62,383664.28,1
Leer,1081654,1,Lower,62,490656.44,1
Leer,1081663,2,Lower,62,312767.25,1
Leer,1081672,3,Lower,62,464293.81,1
Leer,1081681,4,Lower,62,563101.44,1
Leer,1081689,5,Lower,62,435004.25,1
Leer,1081698,6,Lower,62,598655.38,1
Leer,1081707,7,Lower,62,459914.66,1
Leer,1081716,0,Lower,63,381947.03,1
Leer,1081725,1,Lower,63,491716.69,1
Leer,1081733,2,Lower,63,313054.12,1
Leer,1081742,3,Lower,63,464609.81,1
Leer,1081751,4,Lower,63,561711.44,1
Leer,1081760,5,Lower,63,435559.34,1
Leer,1081768,6,Lower,63,599707.19,1
Leer,1081777,7,Lower,63,458678.62,1
Leer,1081786,0,Lower,64,381947.03,1
Leer,1081795,1,Lower,64,493493.97,1
Leer,1081804,2,Lower,64,311340.84,1
Leer,1081812,3,Lower,64,462406.87,1
Leer,1081821,4,Lower,64,560788.62,1
Leer,1081830,5,Lower,64,434450.56,1
Leer,1081839,6,Lower,64,597607.25,1
Leer,1081847,7,Lower,64,458678.62,1
Leer,1081856,0,Lower,65,383664.28,1
Leer,1081865,1,Lower,65,490304.03,1
Leer,1081874,2,Lower,65,311057.09,1
Leer,1081883,3,Lower,65,461469.12,1
Leer,1081891,4,Lower,65,562174.06,1
Leer,1081900,5,Lower,65,432797.97,1
Leer,1081909,6,Lower,65,601821.94,1
Leer,1081918,7,Lower,65,455617.34,1
Leer,1081926,0,Lower,66,382589.19,1
Leer,1081935,1,Lower,66,490304.03,1
Leer,1081944,2,Lower,66,311909.84,1
Leer,1081953,3,Lower,66,461469.12,1
Leer,1081961,4,Lower,66,560788.62,1
Leer,1081970,5,Lower,66,433072.53,1
Leer,1081979,6,Lower,66,598655.38,1
Leer,1081988,7,Lower,66,459605.03,1
Leer,1081997,0,Lower,67,382589.19,1
Leer,1082005,1,Lower,67,490304.03,1
Leer,1082014,2,Lower,67,310491.22,1
Leer,1082023,3,Lower,67,460535.19,1
Leer,1082032,4,Lower,67,560788.62,1
Leer,1082040,5,Lower,67,431976.38,1
Leer,1082049,6,Lower,67,598130.81,1
Leer,1082058,7,Lower,67,456226.34,1
Leer,1082067,0,Lower,68,382589.19,1
Leer,1082076,1,Lower,68,487851.34,1
Leer,1082084,2,Lower,68,310491.22,1
Leer,1082093,3,Lower,68,459605.03,1
Leer,1082102,4,Lower,68,557127.31,1
Leer,1082111,5,Lower,68,434174.25,1
Leer,1082119,6,Lower,68,597084.56,1
Leer,1082128,7,Lower,68,457755.94,1
Leer,1082137,0,Lower,69,381733.47,1
Leer,1082146,1,Lower,69,488200.25,1
Leer,1082155,2,Lower,69,310773.91,1
Leer,1082163,3,Lower,69,459295.81,1
Leer,1082172,4,Lower,69,558494.69,1
Leer,1082181,5,Lower,69,430342.50,1
Leer,1082190,6,Lower,69,593967.50,1
Leer,1082198,7,Lower,69,455010.00,1
Leer,1082207,0,Lower,70,379399.78,1
Leer,1082216,1,Lower,70,488200.25,1
Leer,1082225,2,Lower,70,310773.91,1
Leer,1082234,3,Lower,70,461781.28,1
Leer,1082242,4,Lower,70,560328.31,1
Leer,1082251,5,Lower,70,431703.22,1
Leer,1082260,6,Lower,70,594484.75,1
Leer,1082269,7,Lower,70,459605.03,1
Leer,1082277,0,Lower,71,380881.53,1
Leer,1082286,1,Lower,71,488899.50,1
Leer,1082295,2,Lower,71,310491.22,1
Leer,1082304,3,Lower,71,459605.03,1
Leer,1082312,4,Lower,71,557127.31,1
Leer,1082321,5,Lower,71,429530.19,1
Leer,1082330,6,Lower,71,595002.88,1
Leer,1082339,7,Lower,71,455313.47,1
Leer,1082348,0,Lower,72,380669.16,1
Leer,1082356,1,Lower,72,486807.69,1
Leer,1082365,2,Lower,72,309927.38,1
Leer,1082374,3,Lower,72,458370.63,1
Leer,1082383,4,Lower,72,559868.75,1
Leer,1082391,5,Lower,72,428990.38,1
Leer,1082400,6,Lower,72,592421.19,1
Leer,1082409,7,Lower,72,455617.34,1
Leer,1082418,0,Lower,73,381094.16,1
Leer,1082427,1,Lower,73,487155.09,1
Leer,1082435,2,Lower,73,310209.03,1
Leer,1082444,3,Lower,73,459605.03,1
Leer,1082453,4,Lower,73,557582.38,1
Leer,1082462,5,Lower,73,428990.38,1
Leer,1082470,6,Lower,73,593451.19,1
Leer,1082479,7,Lower,73,453800.13,1
Leer,1082488,0,Lower,74,379821.97,1
Leer,1082497,1,Lower,74,484733.72,1
Leer,1082505,2,Lower,74,309085.41,1
Leer,1082514,3,Lower,74,457755.94,1
Leer,1082523,4,Lower,74,557582.38,1
Leer,1082532,5,Lower,74,428451.87,1
Leer,1082541,6,Lower,74,590371.88,1
Leer,1082549,7,Lower,74,454102.00,1
Leer,1082558,0,Lower,75,380245.09,1
Leer,1082567,1,Lower,75,487502.97,1
Leer,1082576,2,Lower,75,309927.38,1
Leer,1082584,3,Lower,75,457449.19,1
Leer,1082593,4,Lower,75,557582.38,1
Leer,1082602,5,Lower,75,429260.13,1
Leer,1082611,6,Lower,75,593451.19,1
Leer,1082620,7,Lower,75,452896.94,1
Leer,1082628,0,Lower,76,381947.03,1
Leer,1082637,1,Lower,76,485423.09,1
Leer,1082646,2,Lower,76,309085.41,1
